k=0.800,k=0.825,k=0.850,k=0.875,k=0.900,k=0.925,k=0.950,k=0.975,k=1.000,k=1.025,k=1.050,k=1.075,k=1.100,k=1.125,k=1.150,k=1.175,T,Price,Strike
0.856391,0.854153,0.851972,0.849844,0.847768,0.845739,0.843756,0.841816,0.839917,0.838058,0.836236,0.834450,0.832699,0.830980,0.829293,0.827636,0.585195,0.387416,1.185645
0.605777,0.604295,0.602992,0.601862,0.600895,0.600083,0.599418,0.598891,0.598495,0.598220,0.598060,0.598006,0.598051,0.598188,0.598409,0.598708,1.279612,0.346849,1.103613
0.568912,0.564440,0.560048,0.555733,0.551490,0.547316,0.543206,0.539157,0.535166,0.531231,0.527349,0.523517,0.519732,0.515994,0.512300,0.508648,1.726023,0.343706,1.107910
0.515023,0.511432,0.508007,0.504747,0.501648,0.498710,0.495932,0.493310,0.490844,0.488532,0.486371,0.484358,0.482491,0.480766,0.479179,0.477726,0.258108,0.026014,0.764355
0.700955,0.700698,0.700451,0.700212,0.699981,0.699758,0.699541,0.699332,0.699128,0.698931,0.698740,0.698553,0.698372,0.698196,0.698025,0.697858,0.808400,0.228384,0.968457
0.307986,0.298507,0.289038,0.279621,0.270340,0.261345,0.252903,0.245411,0.239388,0.235326,0.233454,0.233599,0.235316,0.238110,0.241578,0.245436,0.247813,0.197433,1.188770
0.586400,0.586181,0.585970,0.585767,0.585570,0.585379,0.585195,0.585016,0.584843,0.584675,0.584512,0.584353,0.584199,0.584049,0.583903,0.583761,1.848623,0.474948,1.217871
0.468453,0.467130,0.465856,0.464628,0.463444,0.462300,0.461197,0.460130,0.459100,0.458104,0.457141,0.456209,0.455307,0.454433,0.453588,0.452768,0.097137,0.028815,0.926465
0.744700,0.741267,0.737973,0.734811,0.731777,0.728868,0.726078,0.723404,0.720843,0.718389,0.716041,0.713795,0.711648,0.709596,0.707636,0.705766,0.950653,0.231385,0.910059
0.700693,0.699358,0.698069,0.696823,0.695618,0.694451,0.693321,0.692225,0.691162,0.690130,0.689128,0.688154,0.687207,0.686286,0.685390,0.684517,0.820099,0.499109,1.369629
0.537570,0.530245,0.523062,0.516022,0.509125,0.502375,0.495776,0.489331,0.483048,0.476932,0.470990,0.465230,0.459660,0.454288,0.449121,0.444168,1.534170,0.199991,0.936816
0.580053,0.578192,0.576380,0.574615,0.572892,0.571212,0.569570,0.567966,0.566398,0.564864,0.563362,0.561891,0.560450,0.559038,0.557653,0.556294,0.354034,0.399963,1.363379
0.649427,0.645704,0.642202,0.638917,0.635845,0.632981,0.630322,0.627864,0.625600,0.623525,0.621634,0.619921,0.618378,0.616998,0.615774,0.614700,0.957672,0.151622,0.828809
0.800974,0.799346,0.797776,0.796260,0.794796,0.793380,0.792010,0.790684,0.789400,0.788154,0.786946,0.785774,0.784636,0.783530,0.782456,0.781411,1.901499,0.543312,1.188574
0.671978,0.670967,0.669987,0.669036,0.668114,0.667217,0.666345,0.665497,0.664672,0.663868,0.663084,0.662319,0.661573,0.660845,0.660133,0.659438,0.693288,0.467455,1.332715
0.694303,0.690666,0.687114,0.683642,0.680245,0.676920,0.673664,0.670472,0.667343,0.664273,0.661261,0.658303,0.655397,0.652542,0.649735,0.646975,0.770966,0.242524,1.018652
0.783962,0.783944,0.783928,0.783913,0.783900,0.783889,0.783878,0.783869,0.783861,0.783854,0.783848,0.783843,0.783839,0.783835,0.783832,0.783830,1.973562,0.190170,0.650488
0.672349,0.669297,0.666320,0.663415,0.660578,0.657806,0.655095,0.652443,0.649848,0.647306,0.644816,0.642375,0.639981,0.637633,0.635329,0.633066,1.928172,0.596970,1.361426
0.842624,0.838521,0.834506,0.830575,0.826723,0.822945,0.819238,0.815598,0.812023,0.808508,0.805051,0.801649,0.798300,0.795002,0.791752,0.788548,0.163584,0.035382,0.757715
0.573105,0.566765,0.560629,0.554700,0.548977,0.543464,0.538162,0.533075,0.528205,0.523555,0.519126,0.514922,0.510943,0.507189,0.503660,0.500356,1.015228,0.189060,0.956934
0.758092,0.757587,0.757102,0.756634,0.756184,0.755749,0.755329,0.754923,0.754530,0.754150,0.753782,0.753425,0.753079,0.752743,0.752417,0.752100,1.338104,0.342918,1.025488
0.729271,0.727663,0.726100,0.724580,0.723100,0.721659,0.720254,0.718883,0.717545,0.716239,0.714962,0.713713,0.712492,0.711297,0.710126,0.708980,1.713857,0.159697,0.632324
0.899507,0.896253,0.893081,0.889986,0.886965,0.884015,0.881130,0.878309,0.875549,0.872846,0.870198,0.867602,0.865058,0.862562,0.860112,0.857707,0.140188,0.389507,1.345996
0.649244,0.648265,0.647318,0.646403,0.645518,0.644661,0.643830,0.643024,0.642242,0.641482,0.640745,0.640027,0.639329,0.638650,0.637989,0.637344,1.371796,0.105188,0.618848
0.430143,0.423470,0.416907,0.410457,0.404125,0.397918,0.391846,0.385920,0.380154,0.374563,0.369164,0.363974,0.359012,0.354295,0.349839,0.345659,0.789215,0.314757,1.274121
0.579193,0.578091,0.577131,0.576303,0.575601,0.575018,0.574546,0.574178,0.573908,0.573729,0.573635,0.573621,0.573680,0.573808,0.573999,0.574248,1.526683,0.457766,1.251270
0.720106,0.719531,0.718975,0.718437,0.717914,0.717407,0.716914,0.716435,0.715969,0.715515,0.715073,0.714642,0.714222,0.713812,0.713412,0.713021,1.770009,0.374078,1.020996
0.590535,0.582995,0.575560,0.568226,0.560987,0.553842,0.546787,0.539821,0.532942,0.526150,0.519445,0.512827,0.506297,0.499856,0.493508,0.487254,1.062022,0.077457,0.621582
0.524994,0.520871,0.516836,0.512883,0.509008,0.505207,0.501478,0.497816,0.494218,0.490682,0.487205,0.483784,0.480418,0.477104,0.473840,0.470625,1.486440,0.458767,1.339746
0.496397,0.487865,0.479372,0.470907,0.462462,0.454026,0.445592,0.437150,0.428696,0.420225,0.411733,0.403221,0.394692,0.386156,0.377628,0.369129,0.420481,0.374117,1.371777
0.650998,0.650474,0.649964,0.649470,0.648990,0.648522,0.648067,0.647624,0.647192,0.646771,0.646360,0.645958,0.645566,0.645183,0.644808,0.644441,0.232839,0.364913,1.323340
0.552938,0.550716,0.548671,0.546796,0.545085,0.543532,0.542132,0.540878,0.539763,0.538782,0.537927,0.537193,0.536572,0.536059,0.535647,0.535330,1.024587,0.179658,0.924902
0.358807,0.348807,0.338871,0.329037,0.319368,0.309963,0.300972,0.292603,0.285116,0.278793,0.273878,0.270498,0.268619,0.268070,0.268604,0.269967,0.241262,0.140320,1.125879
0.441506,0.440863,0.440239,0.439632,0.439042,0.438468,0.437908,0.437362,0.436830,0.436311,0.435804,0.435308,0.434824,0.434350,0.433887,0.433433,1.536041,0.066501,0.679004
0.821653,0.819604,0.817677,0.815865,0.814163,0.812564,0.811065,0.809659,0.808343,0.807112,0.805962,0.804889,0.803889,0.802959,0.802096,0.801296,0.227692,0.171879,1.044824
0.510435,0.509901,0.509392,0.508905,0.508440,0.507995,0.507568,0.507160,0.506768,0.506393,0.506032,0.505686,0.505353,0.505033,0.504726,0.504430,1.404083,0.333967,1.136426
0.498851,0.497492,0.496168,0.494876,0.493616,0.492386,0.491183,0.490007,0.488856,0.487729,0.486626,0.485544,0.484484,0.483443,0.482422,0.481420,0.414398,0.185281,1.108496
0.613980,0.613806,0.613637,0.613473,0.613314,0.613159,0.613008,0.612861,0.612718,0.612578,0.612442,0.612309,0.612179,0.612052,0.611928,0.611806,1.695608,0.277037,0.956543
0.576444,0.569902,0.563446,0.557070,0.550766,0.544530,0.538354,0.532235,0.526167,0.520146,0.514167,0.508226,0.502319,0.496442,0.490592,0.484766,0.873912,0.339324,1.242676
0.760159,0.759940,0.759728,0.759524,0.759328,0.759137,0.758953,0.758775,0.758603,0.758435,0.758273,0.758115,0.757962,0.757814,0.757669,0.757528,1.745209,0.175974,0.648730
0.673061,0.672174,0.671338,0.670550,0.669807,0.669106,0.668445,0.667821,0.667233,0.666678,0.666155,0.665661,0.665196,0.664758,0.664345,0.663956,0.094798,0.341568,1.324512
0.814070,0.810949,0.807904,0.804929,0.802021,0.799176,0.796391,0.793664,0.790991,0.788369,0.785798,0.783274,0.780795,0.778359,0.775965,0.773611,1.567393,0.561286,1.265527
0.782824,0.782532,0.782251,0.781978,0.781713,0.781457,0.781209,0.780967,0.780732,0.780504,0.780282,0.780066,0.779855,0.779650,0.779449,0.779254,0.808868,0.235874,0.928027
0.740400,0.739213,0.738100,0.737058,0.736082,0.735168,0.734313,0.733514,0.732768,0.732071,0.731421,0.730816,0.730253,0.729729,0.729244,0.728794,0.522491,0.397787,1.291504
0.749006,0.745462,0.742031,0.738710,0.735492,0.732375,0.729353,0.726422,0.723580,0.720824,0.718149,0.715553,0.713034,0.710589,0.708215,0.705911,0.596893,0.357917,1.220801
0.339002,0.338188,0.337435,0.336741,0.336102,0.335515,0.334978,0.334487,0.334041,0.333637,0.333273,0.332946,0.332654,0.332396,0.332169,0.331973,0.348887,0.166720,1.140332
0.715650,0.712507,0.709444,0.706458,0.703545,0.700701,0.697922,0.695206,0.692551,0.689952,0.687408,0.684917,0.682477,0.680085,0.677740,0.675439,1.270721,0.276569,0.938965
0.359819,0.357477,0.355235,0.353089,0.351037,0.349075,0.347202,0.345413,0.343708,0.342083,0.340536,0.339065,0.337667,0.336341,0.335084,0.333894,1.492055,0.145102,0.950879
0.533289,0.527987,0.522768,0.517628,0.512562,0.507566,0.502637,0.497771,0.492966,0.488219,0.483529,0.478894,0.474313,0.469785,0.465309,0.460887,0.615143,0.093459,0.864355
0.547152,0.546685,0.546238,0.545811,0.545402,0.545010,0.544634,0.544274,0.543928,0.543596,0.543277,0.542970,0.542674,0.542390,0.542116,0.541852,0.348419,0.154601,1.042676
0.448217,0.443682,0.439250,0.434917,0.430682,0.426543,0.422500,0.418551,0.414698,0.410939,0.407278,0.403713,0.400247,0.396881,0.393617,0.390456,0.818695,0.244309,1.141895
0.595629,0.588107,0.580710,0.573436,0.566280,0.559240,0.552314,0.545501,0.538801,0.532215,0.525745,0.519393,0.513162,0.507056,0.501080,0.495238,0.517344,0.026770,0.611621
0.667700,0.664357,0.661256,0.658393,0.655765,0.653367,0.651194,0.649240,0.647499,0.645963,0.644625,0.643475,0.642505,0.641706,0.641068,0.640581,0.390533,0.242913,1.145215
0.786646,0.779722,0.772895,0.766156,0.759499,0.752916,0.746403,0.739952,0.733558,0.727216,0.720920,0.714666,0.708448,0.702262,0.696103,0.689967,1.161224,0.367725,1.092090
0.839108,0.838200,0.837320,0.836466,0.835638,0.834833,0.834050,0.833289,0.832548,0.831826,0.831123,0.830436,0.829767,0.829113,0.828474,0.827850,0.154694,0.120812,0.980762
0.738296,0.734703,0.731259,0.727959,0.724797,0.721768,0.718868,0.716091,0.713433,0.710890,0.708459,0.706134,0.703913,0.701791,0.699766,0.697834,1.316579,0.294281,0.949707
0.638373,0.633914,0.629565,0.625322,0.621181,0.617140,0.613194,0.609343,0.605582,0.601911,0.598328,0.594831,0.591418,0.588088,0.584841,0.581674,1.857045,0.210782,0.798145
0.746363,0.744905,0.743501,0.742146,0.740840,0.739578,0.738358,0.737179,0.736038,0.734934,0.733864,0.732826,0.731821,0.730845,0.729897,0.728977,1.228139,0.173817,0.764551
0.325722,0.321108,0.316640,0.312329,0.308188,0.304236,0.300492,0.296978,0.293718,0.290737,0.288055,0.285689,0.283647,0.281931,0.280532,0.279436,0.350291,0.352741,1.347168
0.795321,0.794368,0.793456,0.792583,0.791747,0.790945,0.790176,0.789438,0.788728,0.788047,0.787391,0.786760,0.786153,0.785568,0.785004,0.784461,0.276825,0.249948,1.134473
0.819182,0.816444,0.813804,0.811258,0.808802,0.806431,0.804141,0.801930,0.799794,0.797729,0.795733,0.793804,0.791938,0.790133,0.788387,0.786698,1.017100,0.140358,0.677832
0.612231,0.611803,0.611392,0.610996,0.610614,0.610247,0.609891,0.609548,0.609217,0.608896,0.608586,0.608285,0.607993,0.607711,0.607436,0.607170,0.728851,0.259032,1.067676
0.727614,0.726208,0.724841,0.723509,0.722212,0.720946,0.719712,0.718507,0.717329,0.716177,0.715051,0.713949,0.712870,0.711813,0.710777,0.709761,1.033010,0.201463,0.872754
0.366039,0.361837,0.357773,0.353844,0.350049,0.346387,0.342855,0.339454,0.336183,0.333040,0.330026,0.327140,0.324380,0.321748,0.319241,0.316859,1.585642,0.088679,0.812207
0.763556,0.759191,0.754940,0.750798,0.746760,0.742823,0.738982,0.735233,0.731574,0.728001,0.724512,0.721103,0.717774,0.714521,0.711342,0.708236,0.473826,0.214713,1.037988
0.668271,0.668058,0.667851,0.667651,0.667456,0.667267,0.667083,0.666904,0.666729,0.666559,0.666392,0.666230,0.666072,0.665917,0.665766,0.665618,0.996043,0.282622,1.063184
0.704424,0.703860,0.703332,0.702838,0.702376,0.701945,0.701541,0.701164,0.700811,0.700482,0.700175,0.699888,0.699621,0.699372,0.699141,0.698925,0.489736,0.100967,0.820996
0.478297,0.478231,0.478169,0.478111,0.478056,0.478005,0.477957,0.477912,0.477869,0.477829,0.477792,0.477757,0.477724,0.477692,0.477663,0.477636,1.140167,0.042896,0.641309
0.623410,0.618993,0.614724,0.610599,0.606613,0.602762,0.599043,0.595452,0.591987,0.588645,0.585422,0.582316,0.579324,0.576444,0.573674,0.571010,1.065765,0.287247,1.072363
0.442379,0.440811,0.439394,0.438124,0.436997,0.436006,0.435147,0.434414,0.433801,0.433301,0.432909,0.432618,0.432421,0.432313,0.432288,0.432338,1.184621,0.214292,1.048340
0.697708,0.692445,0.687306,0.682286,0.677381,0.672587,0.667899,0.663315,0.658833,0.654449,0.650162,0.645969,0.641869,0.637860,0.633942,0.630113,0.111643,-0.000732,0.741309
0.648365,0.648020,0.647685,0.647359,0.647043,0.646734,0.646434,0.646141,0.645855,0.645576,0.645304,0.645038,0.644778,0.644523,0.644274,0.644030,1.415314,0.268325,0.960840
0.501956,0.496922,0.492029,0.487275,0.482661,0.478187,0.473854,0.469661,0.465611,0.461704,0.457942,0.454326,0.450855,0.447532,0.444357,0.441329,1.491119,0.080578,0.624902
0.713800,0.711041,0.708347,0.705716,0.703143,0.700626,0.698162,0.695749,0.693383,0.691064,0.688788,0.686553,0.684359,0.682203,0.680084,0.678000,1.877635,0.306612,0.915332
0.833825,0.832320,0.830857,0.829433,0.828048,0.826697,0.825381,0.824096,0.822842,0.821617,0.820420,0.819250,0.818104,0.816983,0.815885,0.814809,1.659108,0.663227,1.340527
0.406708,0.402804,0.399032,0.395388,0.391870,0.388475,0.385202,0.382049,0.379013,0.376094,0.373290,0.370600,0.368021,0.365554,0.363196,0.360946,1.506093,0.229004,1.066504
0.640801,0.636180,0.631704,0.627370,0.623174,0.619114,0.615187,0.611389,0.607720,0.604177,0.600758,0.597462,0.594286,0.591229,0.588289,0.585464,0.766754,0.387447,1.276270
0.643479,0.639933,0.636462,0.633063,0.629732,0.626465,0.623259,0.620111,0.617019,0.613979,0.610990,0.608049,0.605153,0.602302,0.599494,0.596726,0.172475,0.147324,1.085254
0.539020,0.535914,0.532910,0.530004,0.527192,0.524472,0.521840,0.519294,0.516831,0.514450,0.512147,0.509921,0.507769,0.505691,0.503684,0.501746,0.454641,0.051195,0.767090
0.541517,0.537571,0.533729,0.529988,0.526341,0.522786,0.519319,0.515936,0.512634,0.509411,0.506263,0.503189,0.500185,0.497251,0.494383,0.491579,1.421397,0.406146,1.263379
0.312483,0.309675,0.307066,0.304656,0.302448,0.300442,0.298640,0.297039,0.295635,0.294426,0.293405,0.292565,0.291898,0.291394,0.291043,0.290835,1.815399,0.223202,1.123926
0.694913,0.694035,0.693186,0.692363,0.691564,0.690789,0.690037,0.689305,0.688593,0.687900,0.687225,0.686567,0.685926,0.685300,0.684689,0.684093,1.787323,0.295706,0.902051
0.506703,0.505673,0.504779,0.504013,0.503368,0.502835,0.502409,0.502081,0.501845,0.501696,0.501627,0.501633,0.501708,0.501849,0.502048,0.502304,1.405955,0.067233,0.637207
0.694581,0.693489,0.692447,0.691451,0.690498,0.689587,0.688714,0.687878,0.687076,0.686307,0.685570,0.684862,0.684182,0.683529,0.682901,0.682297,1.252940,0.445461,1.202051
0.794250,0.792271,0.790374,0.788554,0.786808,0.785131,0.783520,0.781972,0.780484,0.779053,0.777677,0.776352,0.775078,0.773850,0.772669,0.771531,0.488800,0.458968,1.346191
0.751833,0.749379,0.747088,0.744951,0.742963,0.741117,0.739408,0.737830,0.736376,0.735042,0.733821,0.732709,0.731701,0.730791,0.729974,0.729246,0.148142,0.040161,0.840918
0.859717,0.858183,0.856696,0.855252,0.853849,0.852486,0.851159,0.849867,0.848609,0.847382,0.846186,0.845018,0.843878,0.842765,0.841676,0.840612,0.721364,0.253372,0.938770
0.743040,0.740150,0.737345,0.734622,0.731975,0.729402,0.726899,0.724463,0.722091,0.719781,0.717530,0.715335,0.713195,0.711107,0.709069,0.707081,0.686269,0.200640,0.920996
0.816310,0.816003,0.815707,0.815421,0.815144,0.814876,0.814617,0.814365,0.814121,0.813883,0.813653,0.813429,0.813211,0.812999,0.812792,0.812591,1.957652,0.490340,1.079785
0.831311,0.831086,0.830867,0.830655,0.830448,0.830248,0.830052,0.829861,0.829676,0.829494,0.829317,0.829144,0.828975,0.828810,0.828649,0.828490,0.615611,0.133570,0.779785
0.738059,0.734490,0.731003,0.727595,0.724262,0.721000,0.717806,0.714676,0.711606,0.708596,0.705641,0.702740,0.699890,0.697089,0.694335,0.691627,1.638519,0.145951,0.639355
0.278310,0.267321,0.256157,0.244816,0.233320,0.221739,0.210252,0.199212,0.189250,0.181294,0.176241,0.174324,0.174960,0.177281,0.180579,0.184392,0.303965,-0.003663,0.666309
0.542496,0.533851,0.525333,0.516940,0.508677,0.500548,0.492560,0.484721,0.477043,0.469539,0.462223,0.455112,0.448224,0.441579,0.435196,0.429094,0.751312,0.386166,1.336621
0.459293,0.453797,0.448372,0.443013,0.437715,0.432472,0.427279,0.422133,0.417029,0.411964,0.406935,0.401937,0.396967,0.392024,0.387104,0.382205,0.732595,0.016543,0.608496
0.827971,0.824103,0.820323,0.816626,0.813007,0.809463,0.805989,0.802583,0.799240,0.795959,0.792735,0.789567,0.786452,0.783388,0.780373,0.777405,0.551036,0.154542,0.873145
0.738110,0.736409,0.734785,0.733234,0.731752,0.730335,0.728980,0.727683,0.726443,0.725255,0.724118,0.723029,0.721986,0.720986,0.720029,0.719111,0.868296,0.485178,1.283691
0.393816,0.388474,0.383287,0.378257,0.373386,0.368677,0.364135,0.359762,0.355565,0.351546,0.347711,0.344064,0.340609,0.337350,0.334288,0.331424,1.436839,0.209487,1.092871
0.714099,0.713275,0.712475,0.711698,0.710942,0.710208,0.709492,0.708795,0.708115,0.707452,0.706804,0.706172,0.705554,0.704950,0.704358,0.703780,1.640391,0.567889,1.283301
0.666261,0.664064,0.661934,0.659869,0.657864,0.655918,0.654026,0.652186,0.650396,0.648653,0.646956,0.645302,0.643690,0.642117,0.640582,0.639085,1.538849,0.387110,1.116895
0.694708,0.693678,0.692677,0.691704,0.690758,0.689836,0.688939,0.688064,0.687210,0.686377,0.685563,0.684768,0.683990,0.683230,0.682485,0.681757,1.351206,0.547434,1.335840
0.674168,0.672989,0.671860,0.670776,0.669735,0.668736,0.667775,0.666850,0.665960,0.665102,0.664276,0.663479,0.662710,0.661967,0.661250,0.660557,1.870148,0.139362,0.638574
0.542308,0.538958,0.535722,0.532596,0.529575,0.526656,0.523833,0.521104,0.518465,0.515914,0.513446,0.511061,0.508754,0.506523,0.504367,0.502282,1.104604,0.207081,0.976074
0.637867,0.636909,0.636068,0.635338,0.634712,0.634183,0.633745,0.633391,0.633118,0.632918,0.632788,0.632723,0.632718,0.632769,0.632872,0.633023,1.388173,0.318291,1.057715
0.540406,0.538715,0.537076,0.535486,0.533943,0.532445,0.530989,0.529574,0.528197,0.526857,0.525552,0.524282,0.523043,0.521836,0.520658,0.519510,0.711070,0.114971,0.909473
0.710270,0.709286,0.708368,0.707514,0.706720,0.705981,0.705294,0.704656,0.704066,0.703519,0.703013,0.702546,0.702116,0.701722,0.701360,0.701029,0.265594,0.062862,0.791699
0.594186,0.590257,0.586407,0.582633,0.578930,0.575295,0.571724,0.568215,0.564763,0.561367,0.558025,0.554733,0.551489,0.548293,0.545141,0.542032,1.172923,0.331528,1.159277
0.611226,0.603808,0.596559,0.589480,0.582575,0.575847,0.569300,0.562940,0.556774,0.550808,0.545049,0.539505,0.534183,0.529090,0.524231,0.519613,0.863149,0.116370,0.786035
0.368972,0.366579,0.364237,0.361942,0.359692,0.357484,0.355317,0.353189,0.351097,0.349040,0.347016,0.345024,0.343062,0.341128,0.339223,0.337344,0.567413,0.002080,0.681738
0.454873,0.443995,0.433044,0.421992,0.410811,0.399469,0.387935,0.376171,0.364141,0.351805,0.339124,0.326065,0.312604,0.298743,0.284519,0.270040,0.438731,0.054479,0.860059
0.514080,0.510386,0.506767,0.503221,0.499744,0.496332,0.492983,0.489693,0.486461,0.483284,0.480160,0.477087,0.474065,0.471090,0.468163,0.465281,0.498159,0.063313,0.793848
0.598390,0.597958,0.597578,0.597247,0.596962,0.596718,0.596514,0.596347,0.596214,0.596112,0.596040,0.595996,0.595978,0.595983,0.596011,0.596060,0.796702,0.195573,0.982520
0.546350,0.541286,0.536399,0.531688,0.527153,0.522792,0.518604,0.514590,0.510748,0.507079,0.503581,0.500254,0.497097,0.494107,0.491284,0.488624,1.016164,0.297013,1.176465
0.798208,0.795690,0.793234,0.790837,0.788497,0.786210,0.783973,0.781785,0.779643,0.777544,0.775487,0.773469,0.771490,0.769548,0.767640,0.765766,0.115387,0.231946,1.173535
0.736596,0.735576,0.734635,0.733768,0.732971,0.732238,0.731568,0.730955,0.730396,0.729889,0.729430,0.729016,0.728646,0.728315,0.728023,0.727766,0.180898,0.025315,0.710254
0.799829,0.797485,0.795204,0.792982,0.790817,0.788706,0.786645,0.784633,0.782667,0.780745,0.778865,0.777026,0.775224,0.773460,0.771731,0.770036,1.372264,0.341587,0.987012
0.493756,0.492908,0.492175,0.491552,0.491030,0.490604,0.490267,0.490014,0.489839,0.489736,0.489702,0.489730,0.489817,0.489959,0.490150,0.490388,1.311900,0.339736,1.180176
0.284734,0.276538,0.268421,0.260382,0.252425,0.244557,0.236789,0.229139,0.221632,0.214304,0.207201,0.200384,0.193925,0.187911,0.182428,0.177561,1.335765,0.370589,1.374707
0.654925,0.653531,0.652281,0.651166,0.650180,0.649316,0.648568,0.647929,0.647393,0.646953,0.646603,0.646339,0.646155,0.646045,0.646005,0.646029,0.550568,0.063294,0.692480
